abnormality,abnormality_description,bucephalus,ceroid,cestode_body,cestode_gill,cestode_mantle,chlamydia,ciliate_digestive_tract,ciliate_gut,ciliate_large_gill,ciliate_small_gill,coastal_ecological_area,condition_code,condition_code_description,copepod_body,copepod_gill,copepod_gut_digestive_tubule,dermo,dermo_description,dermo_infection_intensity,dermo_numerical_value,diffuse_inflammation,diffuse_necrosis,digestive_tubule_atrophy,digestive_tubule_atrophy_description,edema,empty_displacement_volume,fiscal_year,focal_inflammation,focal_necrosis,full_displacement_volume,general_location,gonad_subsample_wet_weight,gonadal_index,gonadal_index_description,hydra_gill,latitude,length,longitude,metacercaria,multinucleated_sphere_x,multinucleated_sphere_x_description,nematode,nematopsis_body,nematopsis_gill,nematopsis_mantle,nemertine_gill,neoplasm,nst_sample_id,nst_site,other_trematode_sporocyst_gill,other_trematode_sporocyst_gut,pea_crab,proctoeces,protozoan_digestive_tubule,protozoan_gut,pseudoklossia,region,rickettsia_digestive_tubule,rickettsia_gut,sample_letter,sample_number,sex,source_file,species_name,specific_location,specific_region,state_name,station_letter,study_name,trematode_metacercariae,trematode_metacercariae_description,tumor,unidentified_gonoduct_organism,unidentified_organism,unusual_digestive_tubule,wet_weight,xenoma
,,,0.0,,,,,,,,,Lake Michigan,,,,,,,,,,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,,2006,,0.0,,Green Bay,,R0,Inactive,,44.637,2.5,-87.8082,,,,0.0,,,,,,MW2006GBBSDS,GBBS,,,,,,,,Great Lakes,,,a,4,Unknown,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena polymorpha,Bayshore Park,Great Lakes,Wisconsin,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,0.5,
,,,1.0,,,,,,,,,Lake Michigan,,,,,,,,,,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,,2006,,0.0,,Green Bay,,S1,Only residual gametes remain,,44.637,2.2,-87.8082,,,,0.0,,,,,,MW2006GBBSDS,GBBS,,,,,,,,Great Lakes,,,a,5,Female,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena polymorpha,Bayshore Park,Great Lakes,Wisconsin,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,0.2,
,,,0.0,,,,,,,,,Lake Michigan,,,,,,,,,,0.0,0.0,0.0,"Normal wall thickness in most tubules, lumen nearly occluded, few tubules even slightly atrophied",,,2010,,0.0,,Green Bay,,D2,"Ripe gametes present, gonad developed to 1/3 final size",,44.636854,2.6,-87.807736,,,,0.0,,,,,,MW2010GBBS_DS,GBBS,,,,,,,,Great Lakes,,,a,1,Female,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena bugensis,Bayshore Park,Great Lakes,Wisconsin,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,0.3,
,,,25.0,,,,,,,,,Lake Michigan,,,,,,,,,,0.0,0.0,0.0,"Normal wall thickness in most tubules, lumen nearly occluded, few tubules even slightly atrophied",,,2010,,0.0,,Green Bay,,R0,Inactive,,44.636854,2.2,-87.807736,,,,0.0,,,,,,MW2010GBBS_DS,GBBS,,,,,,,,Great Lakes,,,a,2,Unknown,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena bugensis,Bayshore Park,Great Lakes,Wisconsin,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,0.2,
,,,0.0,,,,,,,,,Lake Michigan,,,,,,,,,,0.0,0.0,0.0,"Normal wall thickness in most tubules, lumen nearly occluded, few tubules even slightly atrophied",,,2010,,0.0,,Green Bay,,D2,"Ripe gametes present, gonad developed to 1/3 final size",,44.636854,2.1,-87.807736,,,,0.0,,,,,,MW2010GBBS_DS,GBBS,,,,,,,,Great Lakes,,,a,3,Female,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena bugensis,Bayshore Park,Great Lakes,Wisconsin,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,0.3,
,,,0.0,,,,,,,,,Lake Michigan,,,,,,,,,,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,,2010,,0.0,,Green Bay,,D4,"Gametogenesis still progressing, follicles contain mainly ripe gametes",,44.636854,2.0,-87.807736,,,,0.0,,,,,,MW2010GBBS_DS,GBBS,,,,,,,,Great Lakes,,,a,4,Female,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena bugensis,Bayshore Park,Great Lakes,Wisconsin,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,0.3,
,,,26.0,,,,,,,,,Lake Michigan,,,,,,,,,,0.0,0.0,3.0,"Wall thickness less than one-half of normal, most tubules walls significantly atrophied, some walls extremely thin",,,2010,,0.0,,Green Bay,,R0,Inactive,,44.636854,2.1,-87.807736,,,,0.0,,,,,,MW2010GBBS_DS,GBBS,,,,,,,,Great Lakes,,,a,5,Unknown,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena bugensis,Bayshore Park,Great Lakes,Wisconsin,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,0.2,
,,,0.0,,,,,,,,,"Hudson River, Raritan Bay and Southern Long Island",,,,,,,,,,0.0,0.0,0.0,"Normal wall thickness in most tubules, lumen nearly occluded, few tubules even slightly atrophied",,,1995,,0.0,,Hudson River,,D1,"Gametogenesis has begun, no ripe gametes visible",,42.0338,1.9,-73.9293,,,,0.0,,,,,,MW1995HRCIDS,HRCI,,,,,,,,Great Lakes,,,a,1,Female,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena species,Cruger Island,Delaware Bay to Gulf of Maine,New York,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,,
,,,0.0,,,,,,,,,"Hudson River, Raritan Bay and Southern Long Island",,,,,,,,,,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,,1995,,0.0,,Hudson River,,R0,Inactive,,42.0338,1.9,-73.9293,,,,0.0,,,,,,MW1995HRCIDS,HRCI,,,,,,,,Great Lakes,,,a,2,Unknown,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena species,Cruger Island,Delaware Bay to Gulf of Maine,New York,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,,
,,,0.0,,,,,,,,,"Hudson River, Raritan Bay and Southern Long Island",,,,,,,,,,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,,1995,,0.0,,Hudson River,,D2,"Ripe gametes present, gonad developed to 1/3 final size",,42.0338,2.0,-73.9293,,,,0.0,,,,,,MW1995HRCIDS,HRCI,,,,,,,,Great Lakes,,,a,3,Male,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena species,Cruger Island,Delaware Bay to Gulf of Maine,New York,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,,
,,,0.0,,,,,,,,,"Hudson River, Raritan Bay and Southern Long Island",,,,,,,,,,0.0,0.0,0.0,"Normal wall thickness in most tubules, lumen nearly occluded, few tubules even slightly atrophied",,,1995,,0.0,,Hudson River,,S1,Only residual gametes remain,,42.0338,2.1,-73.9293,,,,0.0,,,,,,MW1995HRCIDS,HRCI,,,,,,,,Great Lakes,,,a,4,Female,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena species,Cruger Island,Delaware Bay to Gulf of Maine,New York,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,,
,,,0.0,,,,,,,,,"Hudson River, Raritan Bay and Southern Long Island",,,,,,,,,,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,,1995,,0.0,,Hudson River,,S1,Only residual gametes remain,,42.0338,1.9,-73.9293,,,,0.0,,,,,,MW1995HRCIDS,HRCI,,,,,,,,Great Lakes,,,a,5,Male,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena species,Cruger Island,Delaware Bay to Gulf of Maine,New York,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,,
,,,0.0,,,,,,,,,"Hudson River, Raritan Bay and Southern Long Island",,,,,,,,,,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,,1997,,0.0,,Hudson River,,D1,"Gametogenesis has begun, no ripe gametes visible",,42.0338,2.0,-73.9293,,,,0.0,,,,,,MW1997HRCIDS,HRCI,,,,,,,,Great Lakes,,,a,1,Female,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena species,Cruger Island,Delaware Bay to Gulf of Maine,New York,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,,
,,,0.0,,,,,,,,,"Hudson River, Raritan Bay and Southern Long Island",,,,,,,,,,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,,1997,,0.0,,Hudson River,,S1,Only residual gametes remain,,42.0338,1.8,-73.9293,,,,0.0,,,,,,MW1997HRCIDS,HRCI,,,,,,,,Great Lakes,,,a,2,Male,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena species,Cruger Island,Delaware Bay to Gulf of Maine,New York,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,,
,,,0.0,,,,,,,,,"Hudson River, Raritan Bay and Southern Long Island",,,,,,,,,,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,,1997,,0.0,,Hudson River,,R0,Inactive,,42.0338,2.1,-73.9293,,,,0.0,,,,,,MW1997HRCIDS,HRCI,,,,,,,,Great Lakes,,,a,3,Unknown,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena species,Cruger Island,Delaware Bay to Gulf of Maine,New York,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,,
,,,0.0,,,,,,,,,"Hudson River, Raritan Bay and Southern Long Island",,,,,,,,,,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,,1997,,0.0,,Hudson River,,R0,Inactive,,42.0338,1.6,-73.9293,,,,0.0,,,,,,MW1997HRCIDS,HRCI,,,,,,,,Great Lakes,,,a,4,Unknown,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena species,Cruger Island,Delaware Bay to Gulf of Maine,New York,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,,
,,,0.0,,,,,,,,,"Hudson River, Raritan Bay and Southern Long Island",,,,,,,,,,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,,1997,,0.0,,Hudson River,,D1,"Gametogenesis has begun, no ripe gametes visible",,42.0338,2.1,-73.9293,,,,0.0,,,,,,MW1997HRCIDS,HRCI,,,,,,,,Great Lakes,,,a,5,Female,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena species,Cruger Island,Delaware Bay to Gulf of Maine,New York,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,,
,,,0.0,,,,,,,,,"Hudson River, Raritan Bay and Southern Long Island",,,,,,,,,,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,,1999,,0.0,,Hudson River,,D1,"Gametogenesis has begun, no ripe gametes visible",,42.0338,1.8,-73.9293,,,,0.0,,,,,,MW1999HRCIDS,HRCI,,,,,,,,Great Lakes,,,a,1,Female,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena polymorpha,Cruger Island,Delaware Bay to Gulf of Maine,New York,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,,
,,,0.0,,,,,,,,,"Hudson River, Raritan Bay and Southern Long Island",,,,,,,,,,0.0,0.0,3.0,"Wall thickness less than one-half of normal, most tubules walls significantly atrophied, some walls extremely thin",,,1999,,0.0,,Hudson River,,D1,"Gametogenesis has begun, no ripe gametes visible",,42.0338,1.6,-73.9293,,,,0.0,,,,,,MW1999HRCIDS,HRCI,,,,,,,,Great Lakes,,,a,2,Female,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena polymorpha,Cruger Island,Delaware Bay to Gulf of Maine,New York,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,,
,,,0.0,,,,,,,,,"Hudson River, Raritan Bay and Southern Long Island",,,,,,,,,,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,,1999,,0.0,,Hudson River,,R0,Inactive,,42.0338,1.8,-73.9293,,,,0.0,,,,,,MW1999HRCIDS,HRCI,,,,,,,,Great Lakes,,,a,3,Unknown,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena polymorpha,Cruger Island,Delaware Bay to Gulf of Maine,New York,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,,
,,,0.0,,,,,,,,,"Hudson River, Raritan Bay and Southern Long Island",,,,,,,,,,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,,1999,,0.0,,Hudson River,,R0,Inactive,,42.0338,1.6,-73.9293,,,,0.0,,,,,,MW1999HRCIDS,HRCI,,,,,,,,Great Lakes,,,a,4,Unknown,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena polymorpha,Cruger Island,Delaware Bay to Gulf of Maine,New York,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,,
,,,0.0,,,,,,,,,"Hudson River, Raritan Bay and Southern Long Island",,,,,,,,,,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,,1999,,0.0,,Hudson River,,R0,Inactive,,42.0338,1.7,-73.9293,,,,0.0,,,,,,MW1999HRCIDS,HRCI,,,,,,,,Great Lakes,,,a,5,Unknown,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena polymorpha,Cruger Island,Delaware Bay to Gulf of Maine,New York,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,,
,,,0.0,,,,,,,,,"Hudson River, Raritan Bay and Southern Long Island",,,,,,,,,,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,,2003,,0.0,,Hudson River,,S3,Gonad about half empty,,42.0338,2.1,-73.9293,,,,0.0,,,,,,MW2003HRCIDS,HRCI,,,,,,,,Great Lakes,,,a,1,Female,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena polymorpha,Cruger Island,Delaware Bay to Gulf of Maine,New York,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,0.3,
,,,0.0,,,,,,,,,"Hudson River, Raritan Bay and Southern Long Island",,,,,,,,,,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,,2003,,0.0,,Hudson River,,R0,Inactive,,42.0338,2.0,-73.9293,,,,0.0,,,,,,MW2003HRCIDS,HRCI,,,,,,,,Great Lakes,,,a,2,Unknown,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena polymorpha,Cruger Island,Delaware Bay to Gulf of Maine,New York,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,0.3,
,,,0.0,,,,,,,,,"Hudson River, Raritan Bay and Southern Long Island",,,,,,,,,,0.0,0.0,3.0,"Wall thickness less than one-half of normal, most tubules walls significantly atrophied, some walls extremely thin",,,2003,,0.0,,Hudson River,,R0,Inactive,,42.0338,2.2,-73.9293,,,,0.0,,,,,,MW2003HRCIDS,HRCI,,,,,,,,Great Lakes,,,a,3,Unknown,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena polymorpha,Cruger Island,Delaware Bay to Gulf of Maine,New York,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,0.3,
,,,0.0,,,,,,,,,"Hudson River, Raritan Bay and Southern Long Island",,,,,,,,,,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,,2003,,0.0,,Hudson River,,R0,Inactive,,42.0338,2.1,-73.9293,,,,0.0,,,,,,MW2003HRCIDS,HRCI,,,,,,,,Great Lakes,,,a,4,Unknown,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena polymorpha,Cruger Island,Delaware Bay to Gulf of Maine,New York,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,0.2,
,,,0.0,,,,,,,,,"Hudson River, Raritan Bay and Southern Long Island",,,,,,,,,,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,,2003,,0.0,,Hudson River,,R0,Inactive,,42.0338,2.0,-73.9293,,,,0.0,,,,,,MW2003HRCIDS,HRCI,,,,,,,,Great Lakes,,,a,5,Unknown,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena polymorpha,Cruger Island,Delaware Bay to Gulf of Maine,New York,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,0.2,
,,,0.0,,,,,,,,,"Hudson River, Raritan Bay and Southern Long Island",,,,,,,,,,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,,2005,,0.0,,Hudson River,,S1,Only residual gametes remain,,42.0338,2.0,-73.9293,,,,0.0,,,,,,MW2005HRCIDS,HRCI,,,,,,,,Great Lakes,,,a,1,Female,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena polymorpha,Cruger Island,Delaware Bay to Gulf of Maine,New York,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,0.2,
,,,0.0,,,,,,,,,"Hudson River, Raritan Bay and Southern Long Island",,,,,,,,,,0.0,0.0,3.0,"Wall thickness less than one-half of normal, most tubules walls significantly atrophied, some walls extremely thin",,,2005,,0.0,,Hudson River,,S1,Only residual gametes remain,,42.0338,1.9,-73.9293,,,,0.0,,,,,,MW2005HRCIDS,HRCI,,,,,,,,Great Lakes,,,a,2,Female,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena polymorpha,Cruger Island,Delaware Bay to Gulf of Maine,New York,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,0.2,
,,,0.0,,,,,,,,,"Hudson River, Raritan Bay and Southern Long Island",,,,,,,,,,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,,2005,,0.0,,Hudson River,,R0,Inactive,,42.0338,2.2,-73.9293,,,,0.0,,,,,,MW2005HRCIDS,HRCI,,,,,,,,Great Lakes,,,a,3,Unknown,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena polymorpha,Cruger Island,Delaware Bay to Gulf of Maine,New York,,Mussel Watch,0.0,Uninfected,,,3.0,0.0,0.4,
,,,0.0,,,,,,,,,"Hudson River, Raritan Bay and Southern Long Island",,,,,,,,,,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,,2005,,0.0,,Hudson River,,R0,Inactive,,42.0338,2.0,-73.9293,,,,0.0,,,,,,MW2005HRCIDS,HRCI,,,,,,,,Great Lakes,,,a,4,Unknown,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena polymorpha,Cruger Island,Delaware Bay to Gulf of Maine,New York,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,0.2,
,,,0.0,,,,,,,,,"Hudson River, Raritan Bay and Southern Long Island",,,,,,,,,,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,,2005,,0.0,,Hudson River,,D1,"Gametogenesis has begun, no ripe gametes visible",,42.0338,1.9,-73.9293,,,,0.0,,,,,,MW2005HRCIDS,HRCI,,,,,,,,Great Lakes,,,a,5,Male,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena polymorpha,Cruger Island,Delaware Bay to Gulf of Maine,New York,,Mussel Watch,0.0,Uninfected,,,2.0,0.0,0.3,
,,,0.0,,,,,,,,,"Hudson River, Raritan Bay and Southern Long Island",,,,,,,,,,0.0,0.0,0.0,"Normal wall thickness in most tubules, lumen nearly occluded, few tubules even slightly atrophied",,,2009,,0.0,,Hudson River,,D1,"Gametogenesis has begun, no ripe gametes visible",,42.03462,1.7,-73.92924000000002,,,,0.0,,,,,,MW2009HRCIDS,HRCI,,,,,,,,Great Lakes,,,a,1,Female,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena polymorpha,Cruger Island,Delaware Bay to Gulf of Maine,New York,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,0.1,
,,,0.0,,,,,,,,,"Hudson River, Raritan Bay and Southern Long Island",,,,,,,,,,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,,2009,,0.0,,Hudson River,,D1,"Gametogenesis has begun, no ripe gametes visible",,42.03462,1.8,-73.92924000000002,,,,0.0,,,,,,MW2009HRCIDS,HRCI,,,,,,,,Great Lakes,,,a,2,Female,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena polymorpha,Cruger Island,Delaware Bay to Gulf of Maine,New York,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,0.2,
,,,0.0,,,,,,,,,"Hudson River, Raritan Bay and Southern Long Island",,,,,,,,,,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,,2009,,0.0,,Hudson River,,D1,"Gametogenesis has begun, no ripe gametes visible",,42.03462,1.8,-73.92924000000002,,,,0.0,,,,,,MW2009HRCIDS,HRCI,,,,,,,,Great Lakes,,,a,3,Female,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena polymorpha,Cruger Island,Delaware Bay to Gulf of Maine,New York,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,0.2,
,,,0.0,,,,,,,,,"Hudson River, Raritan Bay and Southern Long Island",,,,,,,,,,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,,2009,,0.0,,Hudson River,,D1,"Gametogenesis has begun, no ripe gametes visible",,42.03462,1.7,-73.92924000000002,,,,0.0,,,,,,MW2009HRCIDS,HRCI,,,,,,,,Great Lakes,,,a,4,Female,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena polymorpha,Cruger Island,Delaware Bay to Gulf of Maine,New York,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,0.2,
,,,0.0,,,,,,,,,"Hudson River, Raritan Bay and Southern Long Island",,,,,,,,,,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,,2009,,0.0,,Hudson River,,D1,"Gametogenesis has begun, no ripe gametes visible",,42.03462,1.7,-73.92924000000002,,,,0.0,,,,,,MW2009HRCIDS,HRCI,,,,,,,,Great Lakes,,,a,5,Female,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena polymorpha,Cruger Island,Delaware Bay to Gulf of Maine,New York,,Mussel Watch,0.0,Uninfected,,,1.0,0.0,0.2,
,,,0.0,,,,,,,,,Lake Erie,,,,,,,,,,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,,1995,,0.0,,Lake Erie,,D4,"Gametogenesis still progressing, follicles contain mainly ripe gametes",,41.9247,2.0,-80.7183,,,,0.0,,,,,,MW1995LEABDS,LEAB,,,,,,,,Great Lakes,,,a,1,Male,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena species,Ashtabula,Great Lakes,Ohio,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,,
,,,4.0,,,,,,,,,Lake Erie,,,,,,,,,,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,,1995,,0.0,,Lake Erie,,S3,Gonad about half empty,,41.9247,1.6,-80.7183,,,,0.0,,,,,,MW1995LEABDS,LEAB,,,,,,,,Great Lakes,,,a,2,Female,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena species,Ashtabula,Great Lakes,Ohio,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,,
,,,0.0,,,,,,,,,Lake Erie,,,,,,,,,,0.0,0.0,4.0,"Wall extremely thin, nearly all tubules affects",,,1995,,0.0,,Lake Erie,,S3,Gonad about half empty,,41.9247,1.9,-80.7183,,,,0.0,,,,,,MW1995LEABDS,LEAB,,,,,,,,Great Lakes,,,a,3,Female,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena species,Ashtabula,Great Lakes,Ohio,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,,
,,,0.0,,,,,,,,,Lake Erie,,,,,,,,,,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,,1995,,0.0,,Lake Erie,,S4,Active emission has begun,,41.9247,1.8,-80.7183,,,,0.0,,,,,,MW1995LEABDS,LEAB,,,,,,,,Great Lakes,,,a,4,Female,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena species,Ashtabula,Great Lakes,Ohio,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,,
,,,0.0,,,,,,,,,Lake Erie,,,,,,,,,,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,,1995,,0.0,,Lake Erie,,D3,Gonad is half developed,,41.9247,1.7,-80.7183,,,,0.0,,,,,,MW1995LEABDS,LEAB,,,,,,,,Great Lakes,,,a,5,Male,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena species,Ashtabula,Great Lakes,Ohio,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,,
,,,0.0,,,,,,,,,Lake Erie,,,,,,,,,,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,,1997,,0.0,,Lake Erie,,S2,"Gonadal Area reduced, follicles 1/3 full of ripe gametes",,41.9247,1.8,-80.7183,,,,0.0,,,,,,MW1997LEABDS,LEAB,,,,,,,,Great Lakes,,,a,1,Female,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena species,Ashtabula,Great Lakes,Ohio,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,,
,,,0.0,,,,,,,,,Lake Erie,,,,,,,,,,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,,1997,,0.0,,Lake Erie,,S3,Gonad about half empty,,41.9247,2.1,-80.7183,,,,0.0,,,,,,MW1997LEABDS,LEAB,,,,,,,,Great Lakes,,,a,2,Female,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena species,Ashtabula,Great Lakes,Ohio,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,,
,,,0.0,,,,,,,,,Lake Erie,,,,,,,,,,0.0,0.0,3.0,"Wall thickness less than one-half of normal, most tubules walls significantly atrophied, some walls extremely thin",,,1997,,0.0,,Lake Erie,,S1,Only residual gametes remain,,41.9247,1.9,-80.7183,,,,0.0,,,,,,MW1997LEABDS,LEAB,,,,,,,,Great Lakes,,,a,3,Female,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena species,Ashtabula,Great Lakes,Ohio,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,,
,,,0.0,,,,,,,,,Lake Erie,,,,,,,,,,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,,1997,,0.0,,Lake Erie,,D4,"Gametogenesis still progressing, follicles contain mainly ripe gametes",,41.9247,1.9,-80.7183,,,,0.0,,,,,,MW1997LEABDS,LEAB,,,,,,,,Great Lakes,,,a,4,Male,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena species,Ashtabula,Great Lakes,Ohio,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,,
,,,2.0,,,,,,,,,Lake Erie,,,,,,,,,,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,,1997,,0.0,,Lake Erie,,S3,Gonad about half empty,,41.9247,1.9,-80.7183,,,,0.0,,,,,,MW1997LEABDS,LEAB,,,,,,,,Great Lakes,,,a,5,Female,MusselWatch_GreatLakes_Zebra_Histopath.csv,Dreissena species,Ashtabula,Great Lakes,Ohio,,Mussel Watch,0.0,Uninfected,,,0.0,0.0,,
